"","all_words","Freq"
"1651","01300",2
"1652","01301",2
"1653","01303",4
"1654","01305",2
"1655","01309",6
"1656","0130rsl",2
"1657","0131",4
"1658","01310",4
"1659","01311",2
"1660","01314",2
"1661","01315",4
"1662","01318",2
"1663","0132",6
"1664","01320",2
"1665","01323",6
"1666","01326",6
"1667","01328",6
"1668","01329",14
"1669","0133",8
"1670","01330",2
"1671","01331",2
"1672","01333",8
"1673","01334",8
"1674","01335",6
"1675","01336",2
"1676","01339",4
"1677","0134",2
"1678","01341",2
"1679","01344",8
"1680","01345",2
"1681","01346",4
"1682","01347",2
"1683","01348",2
"1684","0135",8
"1685","01350",6
"1686","01351",6
"1687","01353",6
"1688","01354",8
"1689","01356",4
"1690","01357",4
"1691","01358",4
"1692","01359",4
"1693","0136",14
"1694","01360",2
"1695","01363",2
"1696","01364",2
"1697","01366",6
"1698","01367",2
"1699","01368",4
"1700","01369",8
"1701","01372",8
"1702","01375",4
"1703","01379",4
"1704","0138",6
"1705","01381",2
"1706","01382",2
"1707","01383",2
"1708","01385",6
"1709","01387",2
"1710","01389",4
"1711","01395",2
"1712","01397",2
"1713","01398",2
"1714","014",46
"1715","0140",6
"1716","01403",2
"1717","01405",2
"1718","01406",2
"1719","01407",4
"1720","01408",2
"1721","01409",28
"1722","01410",2
"1723","01411",4
"1724","01412",2
"1725","01416",4
"1726","01417",8
"1727","01418",4
"1728","01419",6
"1729","0142",2
"1730","01421",2
"1731","01422",2
"1732","01424",4
"1733","01426",4
"1734","01428",6
"1735","0143",2
"1736","01430",4
"1737","01431",2
"1738","01438",2
"1739","0144",6
"1740","01441",2
"1741","01443",4
"1742","01444",6
"1743","01445",2
"1744","01448",2
"1745","0145",16
"1746","01451",4
"1747","01452",4
"1748","01453",10
"1749","01455",2
"1750","01458",4
"1751","0146",2
"1752","01460",2
"1753","01461",2
"1754","01463",2
"1755","01467",8
"1756","01468",2
"1757","0147",4
"1758","01471",2
"1759","01472",4
"1760","01477",2
"1761","0148",14
"1762","01481",2
"1763","01483",4
"1764","01485",4
"1765","01488",2
"1766","0148a",6
"1767","0149",8
"1768","01493",4
"1769","01494",4
"1770","01497",8
"1771","015",52
"1772","0150",6
"1773","01501",6
"1774","01502",4
"1775","01504",6
"1776","01506",4
"1777","015082",4
"1778","0151",2
"1779","01510",2
"1780","01511",2
"1781","01512",4
"1782","01513",34
"1783","01515",22
"1784","01516",2
"1785","01517",2
"1786","01519",2
"1787","01520",2
"1788","01521",4
"1789","01524",2
"1790","0153",6
"1791","01530",2
"1792","01533",2
"1793","01534",6
"1794","01535",2
"1795","0154",6
"1796","01540",2
"1797","01544",2
"1798","01546",2
"1799","01548",2
"1800","0155",8
"1801","01553",2
"1802","01555",2
"1803","0155586",2
"1804","01559",2
"1805","0156",6
"1806","01560",10
"1807","01562",2
"1808","01563",4
"1809","01564",10
"1810","01565",2
"1811","01568",2
"1812","0157",4
"1813","01570",2
"1814","01572",4
"1815","01573",2
"1816","01578",2
"1817","01579",2
"1818","0158",6
"1819","01583",6
"1820","01584",2
"1821","01585",4
"1822","01588",2
"1823","0159",4
"1824","01590",2
"1825","01591",2
"1826","01592",2
"1827","01593",4
"1828","01598",2
"1829","016",54
"1830","0160",4
"1831","01600",2
"1832","01602",2
"1833","01603",2
"1834","01605",2
"1835","01606",2
"1836","01608",2
"1837","01609",6
"1838","01612",2
"1839","01613",2
"1840","01615",2
"1841","01619",2
"1842","0162",2
"1843","01622",2
"1844","01623",2
"1845","01625",2
"1846","01626",2
"1847","01628",4
"1848","0163",4
"1849","01631",2
"1850","01633",2
"1851","01635",6
"1852","01636",2
"1853","0164",2
"1854","01641",2
"1855","01644",2
"1856","01646",2
"1857","01648",4
"1858","0165",6
"1859","01652",12
"1860","01653",2
"1861","01655",6
"1862","01658",2
"1863","01659",4
"1864","0166",2
"1865","01663",4
"1866","01666",6
"1867","0167",4
"1868","01670",2
"1869","01672",2
"1870","01676",6
"1871","01679",2
"1872","0168",2
"1873","01680",2
"1874","01681",6
"1875","01682",8
"1876","01683",2
"1877","01685",2
"1878","01689",4
"1879","01689c",4
"1880","01690",2
"1881","01692",2
"1882","01697",4
"1883","01699",4
"1884","016cv02735jrtkmm",2
"1885","017",30
"1886","01700",4
"1887","01703",2
"1888","01705",6
"1889","01706",4
"1890","01710",2
"1891","01712",2
"1892","01713",2
"1893","01714",2
"1894","01715",2
"1895","01716",4
"1896","01718",2
"1897","01719",2
"1898","0171e",2
"1899","0172",10
"1900","01720",2
"1901","01723",2
"1902","01726",2
"1903","01727",2
"1904","0173",2
"1905","01731",4
"1906","01734",4
"1907","01736",2
"1908","01738",2
"1909","0174",4
"1910","01740",8
"1911","01744",2
"1912","0175",6
"1913","01750",2
"1914","01752",2
"1915","01756",2
"1916","0176",6
"1917","01761",2
"1918","01766",2
"1919","01768",4
"1920","0177",2
"1921","01772",4
"1922","01774",4
"1923","01778",4
"1924","0178",2
"1925","01782",8
"1926","01784",4
"1927","01785",4
"1928","01787",4
"1929","01788",4
"1930","01789",2
"1931","0179",2
"1932","01790",4
"1933","01792",2
"1934","01795",2
"1935","01796",2
"1936","01797",2
"1937","01798",2
"1938","018",30
"1939","0180",2
"1940","01800",4
"1941","01801",2
"1942","01805",4
"1943","01807",2
"1944","0181",2
"1945","01810",4
"1946","01811",2
"1947","01812",4
"1948","01816",2
"1949","01817",16
"1950","01821",4
"1951","01825",2
"1952","01827",8
"1953","01828",4
"1954","0183",4
"1955","01830",4
"1956","018309",2
"1957","01832",2
"1958","01839",2
"1959","0184",2
"1960","01840",6
"1961","01842",6
"1962","01844",4
"1963","01845",12
"1964","01848",6
"1965","0185",2
"1966","01856",2
"1967","01857",2
"1968","0186",14
"1969","01860",2
"1970","01865",4
"1971","01867",2
"1972","01872",2
"1973","01874",10
"1974","01875",6
"1975","01877",8
"1976","0188",2
"1977","01880",4
"1978","01882",2
"1979","01884",6
"1980","01888",2
"1981","01889",4
"1982","0189",4
"1983","01890",8
"1984","01896",6
"1985","01898",2
"1986","01898owwsms",2
"1987","01899",2
"1988","019",106
"1989","0190",6
"1990","01900",2
"1991","01901",2
"1992","01903",4
"1993","01904",2
"1994","01905",2
"1995","01906",2
"1996","01907",2
"1997","01908",4
"1998","0191",4
"1999","01910",2
"2000","01911",6
"2001","01914",4
"2002","01916",4
"2003","01917",2
"2004","01919",2
"2005","0192",2
"2006","01920",2
"2007","01921",2
"2008","01923",10
"2009","01927",2
"2010","0193",4
"2011","01935",2
"2012","01937",4
"2013","01938flw",2
"2014","0194",10
"2015","01943",10
"2016","01944",10
"2017","01945",8
"2018","01946",2
"2019","0195",4
"2020","01952",2
"2021","01953",2
"2022","01956",2
"2023","01959",2
"2024","0196",12
"2025","01962",10
"2026","01966",4
"2027","01972",2
"2028","01973",2
"2029","01975",4
"2030","01979",2
"2031","0198",2
"2032","01985",2
"2033","01986",2
"2034","01987",2
"2035","01988",2
"2036","01989",2
"2037","01991",12
"2038","01994641",2
"2039","01996",2
"2040","01998",2
"2041","01999",2
"2042","01a",4
"2043","01a02129",2
"2044","01a03590",2
"2045","01am",2
"2046","01b",4
"2047","01c",4
"2048","01ct173",2
"2049","01cv",2
"2050","01cv00936",2
"2051","01cv1132orl19krs",2
"2052","01cv1394",2
"2053","01h",4
"2054","02",2368
"2055","020",80
"2056","0200",20
"2057","02000",2
"2058","0200003558",4
"2059","02004",2
"2060","020085",4
"2061","02012",2
"2062","02013",2
"2063","02015",4
"2064","02018",2
"2065","0202",2
"2066","02020",6
"2067","02025",2
"2068","02026",2
"2069","02027",4
"2070","02028",6
"2071","02029",2
"2072","0203",2
"2073","02030",4
"2074","02031",2
"2075","02032",4
"2076","02033",2
"2077","02039",4
"2078","0204",4
"2079","02040",2
"2080","02042",2
"2081","02044",4
"2082","02048",4
"2083","0205",12
"2084","02050",2
"2085","02056",2
"2086","02058",4
"2087","0206",32
"2088","02060",4
"2089","02061",2
"2090","02063",2
"2091","02064",6
"2092","02065",2
"2093","0207",6
"2094","02070",2
"2095","02073",2
"2096","02074",2
"2097","02076",2
"2098","0207s",2
"2099","0208",6
"2100","02084",4
"2101","020840",2
"2102","02085",2
"2103","02088",4
"2104","0209",10
"2105","02090",4
"2106","02094",4
"2107","021",36
"2108","0210",12
"2109","02103",2
"2110","02104",2
"2111","02109",6
"2112","0211",4
"2113","02114",2
"2114","02115",2
"2115","02116",8
"2116","02117",2
"2117","02123",4
"2118","02128",2
"2119","02130",2
"2120","02131",10
"2121","02132",4
"2122","02133",6
"2123","02138",2
"2124","02139",2
"2125","0214",8
"2126","02141",2
"2127","02144",2
"2128","02147",2
"2129","0215",6
"2130","02150",6
"2131","02151",2
"2132","02152",2
"2133","02153",8
"2134","02155",2
"2135","02156",4
"2136","02162",2
"2137","02163",2
"2138","02164",2
"2139","0217",4
"2140","02175",2
"2141","02178",2
"2142","0217rsl",2
"2143","0218",2
"2144","02181",2
"2145","02182",2
"2146","02187",2
"2147","02196",6
"2148","02198",4
"2149","021t0509",2
"2150","022",72
"2151","0220",10
"2152","02200",2
"2153","02202",4
"2154","02203",2
"2155","02204",2
"2156","02206",4
"2157","02207",2
"2158","02208",2
"2159","0221",2
"2160","02212",4
"2161","02214",4
"2162","02216",4
"2163","02217",6
"2164","02219",6
"2165","02220",4
"2166","02224",2
"2167","02225",12
"2168","0223",10
"2169","02230",2
"2170","022317c",2
"2171","02233",4
"2172","02234",2
"2173","02242",2
"2174","02246",10
"2175","0225",4
"2176","02258",4
"2177","0226",2
"2178","02266",2
"2179","02271t33aep",2
"2180","02272",2
"2181","0227dfl",2
"2182","0228",4
"2183","02282",2
"2184","02287",2
"2185","02288",2
"2186","0229",6
"2187","02290",4
"2188","02296",2
"2189","02299",8
"2190","023",26
"2191","0230",6
"2192","02300",2
"2193","02301",8
"2194","02306",2
"2195","02307",6
"2196","02313",6
"2197","02315",12
"2198","02322",4
"2199","0233",4
"2200","02334",2
"2201","02335",4
"2202","02337mbs",2
"2203","02340",2
"2204","02342",2
"2205","02348",2
"2206","02356",4
"2207","023560",2
"2208","02358",12
"2209","02359",4
"2210","02361",8
"2211","02362",6
"2212","02363",2
"2213","02366",2
"2214","02367",4
"2215","02369",4
"2216","02373",2
"2217","02375",2
"2218","02376",6
"2219","02379",8
"2220","02380",2
"2221","02381",2
"2222","02384",2
"2223","02386",2
"2224","02387",2
"2225","02388",4
"2226","02390",4
"2227","02391",2
"2228","02394",6
"2229","02395",2
"2230","02398",2
"2231","024",28
"2232","0240",2
"2233","02402",2
"2234","02409",2
"2235","02411",2
"2236","02413",6
"2237","02414",2
"2238","02416",4
"2239","02417",2
"2240","02418",4
"2241","02419",2
"2242","0242",4
"2243","02420",6
"2244","0243",4
"2245","02430",4
"2246","02433",2
"2247","0244",4
"2248","02441",2
"2249","02442",2
"2250","02443",2
"2251","02445",2
"2252","02446",2
"2253","0245",2
"2254","02454",4
"2255","02466",2
"2256","02468",2
"2257","02469",2
"2258","0247",8
"2259","024720",2
"2260","02474",2
"2261","02475",2
"2262","02479",2
"2263","0248",2
"2264","02480",6
"2265","02481",2
"2266","02482",2
"2267","02484",2
"2268","02489",2
"2269","0249",2
"2270","02491",4
"2271","02492",2
"2272","02494",4
"2273","02497",2
"2274","025",42
"2275","0250",10
"2276","02501",2
"2277","02503",6
"2278","0251",2
"2279","02512",2
"2280","02515",2
"2281","02520",2
"2282","02524",2
"2283","02542",2
"2284","02543",2
"2285","02544",4
"2286","02546",2
"2287","0255",2
"2288","02551",2
"2289","02552",4
"2290","02557",2
"2291","0256",2
"2292","02560",2
"2293","02565",2
"2294","0257",8
"2295","02574",2
"2296","02576",2
"2297","02578",2
"2298","0258",2
"2299","02582",2
"2300","02586",2
"2301","0259",4
"2302","02590",4
"2303","02593",2
"2304","026",30
"2305","0260",8
"2306","02604",4
"2307","02605",4
"2308","0261",10
"2309","02616",2
"2310","02617",4
"2311","02621",2
"2312","02624",2
"2313","02626",2
"2314","02628",2
"2315","0263",2
"2316","02630",4
"2317","02632",2
"2318","02636",2
"2319","02639",2
"2320","0263mjp",2
"2321","02648",6
"2322","02650",2
"2323","0265b",2
"2324","02661",4
"2325","02664",4
"2326","02665",2
"2327","02666",8
"2328","02668",4
"2329","02674",2
"2330","0268",2
"2331","02680",2
"2332","02681",2
"2333","02693",6
"2334","02697",2
"2335","027",32
"2336","02701",2
"2337","0271",4
"2338","02718",4
"2339","02719",2
"2340","02720",2
"2341","02725",2
"2342","0273",2
"2343","02730",4
"2344","02732",4
"2345","02735",4
"2346","02736",2
"2347","02738",2
"2348","02739",2
"2349","02747",4
"2350","0275",6
"2351","02750",2
"2352","02757",2
"2353","0276",4
"2354","02769",2
"2355","0277",2
"2356","02772",2
"2357","02778",2
"2358","0278",2
"2359","02781",4
"2360","02785",4
"2361","0279",10
"2362","02790",2
"2363","02794",2
"2364","02797",2
"2365","02798",2
"2366","02799",4
"2367","028",28
"2368","02801",2
"2369","02804",2
"2370","02808",2
"2371","0281",14
"2372","02810",2
"2373","02815",6
"2374","02819",2
"2375","0282",8
"2376","0283",6
"2377","02834",2
"2378","02835",8
"2379","02837",4
"2380","02840",2
"2381","02841",2
"2382","02842",4
"2383","02844",2
"2384","0285",2
"2385","02851",6
"2386","02855",4
"2387","0286",6
"2388","02860",4
"2389","0287",10
"2390","02875",2
"2391","02876",2
"2392","0288",12
"2393","02884",2
"2394","02888",2
"2395","0288a",2
"2396","0289",2
"2397","02891",4
"2398","02894",4
"2399","02896",2
"2400","02899",2
"2401","029",26
"2402","0290",2
"2403","0291",4
"2404","02912",2
"2405","02914",2
"2406","02916",6
"2407","02917",4
"2408","02918",4
"2409","02921",2
"2410","02926",4
"2411","0293",4
"2412","02930",8
"2413","02936",2
"2414","02937",2
"2415","0294",10
"2416","02940",2
"2417","02941",4
"2418","02944",2
"2419","02945",2
"2420","02949",4
"2421","0295",14
"2422","02952",4
"2423","02957",2
"2424","02958",14
"2425","0296",8
"2426","02961",2
"2427","0297",2
"2428","02972",2
"2429","02974",2
"2430","02978",2
"2431","0298",4
"2432","02984",2
"2433","02986",2
"2434","02988",4
"2435","02989",2
"2436","02991",2
"2437","02992",4
"2438","02a",2
"2439","02ap",2
"2440","02b",2
"2441","02c3533",2
"2442","02cv000243",2
"2443","02cv00205",2
"2444","02cv00221",2
"2445","02cv00467",2
"2446","02cv00588",4
"2447","02cv01089",2
"2448","02cv1105",2
"2449","02cv1955t30tgw",2
"2450","02cv2101",2
"2451","02cv2247",2
"2452","02jss",2
"2453","03",2084
"2454","030",228
"2455","03003",2
"2456","03007",4
"2457","0301",6
"2458","03011",2
"2459","03019",2
"2460","0302",8
"2461","03020",2
"2462","03026",2
"2463","03028",8
"2464","0303",2
"2465","03032",2
"2466","03034",2
"2467","03036",2
"2468","03037",4
"2469","03040",2
"2470","03046",2
"2471","03048",4
"2472","0305",14
"2473","03055",2
"2474","03056",2
"2475","03057",2
"2476","03059",2
"2477","0306",6
"2478","03061",2
"2479","0307",8
"2480","03070",2
"2481","03072",2
"2482","03074",2
"2483","03085",2
"2484","0309",2
"2485","03090",2
"2486","03091",2
"2487","03098",2
"2488","03099",2
"2489","031",26
"2490","03105",8
"2491","03106",2
"2492","03109",2
"2493","03111",2
"2494","03116",2
"2495","03119",4
"2496","0312",6
"2497","03120",2
"2498","03122",2
"2499","03123",2
"2500","031265",2
"2501","03128",2
"2502","0313",6
"2503","03137",2
"2504","0314",6
"2505","03144",4
"2506","03146",2
"2507","03152",4
"2508","03155",2
"2509","0316",2
"2510","03162",2
"2511","03166",2
"2512","0317",2
"2513","03171",10
"2514","03172",2
"2515","03174",2
"2516","03175",2
"2517","03179",2
"2518","0318",2
"2519","0319",6
"2520","03196",2
"2521","032",40
"2522","0320",8
"2523","03201",2
"2524","03208",2
"2525","03212",2
"2526","03217",2
"2527","03219",2
"2528","0322",4
"2529","03220",4
"2530","03225",2
"2531","03226",2
"2532","0323",2
"2533","0325",2
"2534","03250",2
"2535","03251",4
"2536","03257",4
"2537","0326",4
"2538","03264",2
"2539","03269",2
"2540","0327",2
"2541","0328",8
"2542","03284",2
"2543","03285",2
"2544","0329",2
"2545","03292",4
"2546","03293",2
"2547","03295",2
"2548","03296",2
"2549","033",30
"2550","0330",16
"2551","03308",6
"2552","03311",2
"2553","03320",4
"2554","03321",2
"2555","03323",2
"2556","03327",2
"2557","03341",2
"2558","03345",2
"2559","0335",4
"2560","03351",8
"2561","03352",2
"2562","03356",2
"2563","0336",6
"2564","03360",4
"2565","03362",2
"2566","03368",2
"2567","0337",8
"2568","03373",4
"2569","0338",2
"2570","03384",4
"2571","03389",2
"2572","03390",2
"2573","03391",2
"2574","03395",4
"2575","03399",6
"2576","034",14
"2577","03404",2
"2578","03406",2
"2579","03414",2
"2580","03416",2
"2581","0342",6
"2582","03421",6
"2583","03424",2
"2584","03428",4
"2585","0343",4
"2586","03430",2
"2587","03438",2
"2588","03443",6
"2589","03446",14
"2590","03447",2
"2591","0345",2
"2592","03451",2
"2593","0346",2
"2594","03461",2
"2595","0347",6
"2596","03474",2
"2597","03478",4
"2598","0347jlr",2
"2599","0348",2
"2600","03482",4
"2601","03484",4
"2602","0349",8
"2603","03490",6
"2604","03491",8
"2605","03495",2
"2606","03497",6
"2607","035",20
"2608","0350",2
"2609","03500",2
"2610","03502",2
"2611","03504",2
"2612","03507",4
"2613","03518",2
"2614","0352",2
"2615","03529",2
"2616","03537",2
"2617","0355",2
"2618","03553",2
"2619","03558",6
"2620","03562",2
"2621","03568",2
"2622","0357",4
"2623","03575",4
"2624","0358",2
"2625","0359",2
"2626","03591",2
"2627","036",18
"2628","03602",2
"2629","0361",2
"2630","03621",2
"2631","03623",2
"2632","0363",2
"2633","03633",4
"2634","0364",2
"2635","03647",2
"2636","03652",2
"2637","03654",2
"2638","036600",2
"2639","03662",10
"2640","03663",2
"2641","03667",4
"2642","0367",8
"2643","0368",2
"2644","0369",4
"2645","03693",4
"2646","03694",4
"2647","03698",2
"2648","037",4
"2649","0370",4
"2650","03702",2
"2651","0371",2
"2652","0372",2
"2653","03737",2
"2654","03738",4
"2655","0374",12
"2656","03740",2
"2657","03744",2
"2658","03757",4
"2659","03768",4
"2660","03769",2
"2661","0377",2
"2662","03770",4
"2663","03777",2
"2664","03781",2
"2665","03784",2
"2666","03791",2
"2667","03793",2
"2668","03798",2
"2669","038",16
"2670","0380",4
"2671","03803",2
"2672","03804",2
"2673","03809",2
"2674","0381",2
"2675","03827",8
"2676","0383",4
"2677","03830",2
